Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
1461876,The Ruling Class,Gaetano Mosca,"Mosca, Gaetano",,"=""0070434816""","=""9780070434813""",0,4.03,"McGraw-Hill Inc.,US",Paperback,514,1939,1896,,2022/09/01,to-read,to-read (#190),to-read,,,,0,0
17256792,Enjoyment of Living,Max Eastman,"Eastman, Max",,"=""""","=""""",0,4.00,"Harper & Brothers, Publishers (NY/London)",Hardcover,621,1948,1948,,2022/09/01,to-read,to-read (#189),to-read,,,,0,0
10158773,The Origin of the Late War,George Lunt,"Lunt, George",,"=""""","=""""",0,4.00,The Confederate Reprint Company,Paperback,505,,1866,,2022/08/29,to-read,to-read (#188),to-read,,,,0,0
1524989,Peter Oliver's Origin and Progress of the American Rebellion: A Tory View,Peter Oliver,"Oliver, Peter","Douglass Adair, John A. Schutz","=""0804706018""","=""9780804706018""",0,3.68,Stanford University Press,Paperback,175,1961,1961,,2022/08/29,to-read,to-read (#187),to-read,,,,0,0
5755422,The Gingerbread Race: A Life in the Closing World Once Called Free,Andrei Navrozov,"Navrozov, Andrei",,"=""0330326368""","=""9780330326360""",0,3.14,Pan Macmillan,Hardcover,352,1993,,,2022/08/29,to-read,to-read (#186),to-read,,,,0,0
247000,The Mezzanine,Nicholson Baker,"Baker, Nicholson",,"=""0679725768""","=""9780679725763""",0,3.82,Vintage,Paperback,135,1990,1988,,2022/08/29,,,read,,,,1,0
29743,The Professor of Desire,Philip Roth,"Roth, Philip",,"=""""","=""""",0,3.68,Vintage Books USA,Paperback,263,1995,1977,,2022/08/25,to-read,to-read (#185),to-read,,,,0,0
1270379,The Machiavellians: Defenders of Freedom,James Burnham,"Burnham, James",,"=""0895267853""","=""9780895267856""",0,4.27,Gateway Books,Paperback,305,1987,1943,,2022/08/02,,,read,,,,1,0
249,"Tropic of Cancer (Tropic, #1)",Henry Miller,"Miller, Henry",Anaïs Nin,"=""0802131786""","=""9780802131782""",0,3.65,Grove Press,Paperback,318,1994,1934,,2022/08/18,to-read,to-read (#184),to-read,,,,0,0
219879,The Piano Teacher,Elfriede Jelinek,"Jelinek, Elfriede",Joachim Neugroschel,"=""0802118062""","=""9780802118066""",0,3.61,Grove Press,Hardcover,288,2004,1983,,2022/08/18,to-read,to-read (#183),to-read,,,,0,0
5289262,Gauguin's Paradise Lost,Wayne V. Andersen,"Andersen, Wayne V.",,"=""0436017253""","=""9780436017254""",0,3.67,Secker & Warburg,Hardcover,372,1972,1971,,2022/08/16,to-read,to-read (#182),to-read,,,,0,0
156183,Cartesian Sonata and Other Novellas,William H. Gass,"Gass, William H.",,"=""0465026206""","=""9780465026203""",0,3.98,Basic Books,Paperback,288,2000,1998,,2022/08/13,to-read,to-read (#181),to-read,,,,0,0
59147138,The Novelist,Jordan Castro,"Castro, Jordan",,"=""1593767137""","=""9781593767136""",0,3.35,Soft Skull,Hardcover,196,2022,2022,,2022/08/12,,,read,,,,1,0
92576,Woodcutters,Thomas Bernhard,"Bernhard, Thomas",David McLintock,"=""0226043967""","=""9780226043968""",0,4.18,University of Chicago Press,Paperback,188,1989,1984,,2022/08/11,to-read,to-read (#180),to-read,,,,0,0
385580,Life Studies,Robert Lowell,"Lowell, Robert",,"=""0571046541""","=""9780571046546""",0,3.94,"Farrar, Straus and Cedahy",Hardcover,90,1959,1959,,2022/07/29,to-read,to-read (#179),to-read,,,,0,0
9443405,The Pale King,David Foster Wallace,"Wallace, David Foster",,"=""0316074233""","=""9780316074230""",0,3.97,"Little, Brown & Company",Hardcover,548,2011,2011,,2022/07/27,to-read,to-read (#178),to-read,,,,0,0
3753149,Paintings in Proust: A Visual Companion to 'In Search of Lost Time',Eric Karpeles,"Karpeles, Eric",,"=""0500238545""","=""9780500238547""",0,4.36,Thames & Hudson,Hardcover,352,2008,2008,,2022/07/18,to-read,to-read (#177),to-read,,,,0,0
19499462,Postscript on the Societies of Control,Gilles Deleuze,"Deleuze, Gilles",,"=""""","=""""",0,4.30,,Paperback,10,1990,1990,,2022/07/17,to-read,to-read (#176),to-read,,,,0,0
19386071,"EarthBound (Boss Fight Books, #1)",Ken Baumann,"Baumann, Ken",,"=""194053500X""","=""9781940535005""",0,3.62,Boss Fight Books,Paperback,191,2014,2014,,2022/07/17,to-read,to-read (#175),to-read,,,,0,0
500108,"Law in Everyday Japan: Sex, Sumo, Suicide, and Statutes",Mark D. West,"West, Mark D.",,"=""0226894037""","=""9780226894034""",0,3.96,University of Chicago Press,Paperback,256,2005,2005,,2022/07/15,to-read,to-read (#174),to-read,,,,0,0
8737053,Atlanta: Hip-Hop and the South,Michael Schmelling,"Schmelling, Michael","Kelefa Sanneh, Will Welch","=""0811872777""","=""9780811872775""",0,4.00,Chronicle Books,Hardcover,224,2010,2010,,2022/07/13,to-read,to-read (#173),to-read,,,,0,0
9843506,Andrew Kuo: What Me Worry,Kelefa Sanneh,"Sanneh, Kelefa",,"=""8862081537""","=""9788862081535""",0,4.36,Damiani/Standard Press,Hardcover,208,2011,2011,,2022/07/13,to-read,to-read (#172),to-read,,,,0,0
56912932,Major Labels: A History of Popular Music in Seven Genres,Kelefa Sanneh,"Sanneh, Kelefa",,"=""0525559590""","=""9780525559597""",0,4.15,Penguin Press,Hardcover,496,2021,2021,,2022/07/13,to-read,to-read (#171),to-read,,,,0,0
4025200,"The Unincorporated Man  (Unincorporated Man, #1)",Dani Kollin,"Kollin, Dani",Eytan Kollin,"=""0765318997""","=""9780765318992""",0,3.81,Tor Books,Hardcover,479,2009,2009,,2022/07/11,to-read,to-read (#170),to-read,,,,0,0
22107229,The Seventh Day,Yu Hua,"Hua, Yu",Allan H. Barr,"=""0804197865""","=""9780804197861""",0,3.99,Pantheon,Hardcover,224,2015,2013,,2022/07/10,to-read,to-read (#168),to-read,,,,0,0
334970,Chronicle of a Blood Merchant,Yu Hua,"Hua, Yu",Andrew Jones,"=""1400031850""","=""9781400031856""",0,4.10,Anchor,Paperback,263,2004,1995,,2022/07/10,to-read,to-read (#167),to-read,,,,0,0
12884314,China in Ten Words,Yu Hua,"Hua, Yu",Allan H. Barr,"=""0307379353""","=""9780307379351""",0,4.05,Pantheon,Hardcover,240,2011,2011,,2022/07/10,to-read,to-read (#166),to-read,,,,0,0
334971,To Live,Yu Hua,"Hua, Yu",Michael Berry,"=""1400031869""","=""9781400031863""",0,4.32,Vintage,Paperback,250,2003,1992,,2022/07/10,to-read,to-read (#165),to-read,,,,0,0
209178,Who Are We?: The Challenges to America's National Identity,Samuel P. Huntington,"Huntington, Samuel P.",,"=""0684870541""","=""9780684870540""",0,3.52,Simon & Schuster,Paperback,448,2005,2004,,2022/07/05,to-read,to-read (#164),to-read,,,,0,0
1762157,The Anathemata: Fragments of an Attempted Writing,David  Jones,"Jones, David",,"=""0571101275""","=""9780571101276""",0,4.18,Faber & Faber,Paperback,243,1972,1952,,2022/06/27,to-read,to-read (#163),to-read,,,,0,0
1150775,Kabbalah,Gershom Scholem,"Scholem, Gershom",,"=""0452010071""","=""9780452010079""",0,4.18,Plume,Paperback,494,1978,1974,,2022/06/27,to-read,to-read (#162),to-read,,,,0,0
343902,On the Kabbalah and its Symbolism,Gershom Scholem,"Scholem, Gershom",,"=""0805210512""","=""9780805210514""",0,4.21,Schocken Books,Paperback,218,1996,1960,,2022/06/27,to-read,to-read (#161),to-read,,,,0,0
674355,Zohar: The Book of Splendor: Basic Readings from the Kabbalah,Gershom Scholem,"Scholem, Gershom",Moses de León,"=""0805210342""","=""9780805210347""",0,4.01,Schocken,Paperback,128,1995,1300,,2022/06/27,to-read,to-read (#160),to-read,,,,0,0
343903,"Sabbatai Sevi: The Mystical Messiah, 1626-1676",Gershom Scholem,"Scholem, Gershom",R.J. Zwi Werblowsky,"=""069101809X""","=""9780691018096""",0,4.35,Princeton University Press,Paperback,1030,1976,1957,,2022/06/27,to-read,to-read (#159),to-read,,,,0,0
58009109,The Power Law: Venture Capital and the Making of the New Future,Sebastian Mallaby,"Mallaby, Sebastian",,"=""052555999X""","=""9780525559993""",0,4.42,Penguin Press,Hardcover,496,2022,2022,,2022/06/26,to-read,to-read (#158),to-read,,,,0,0
54304287,The Founders: The Story of Paypal and the Entrepreneurs Who Shaped Silicon Valley,Jimmy Soni,"Soni, Jimmy",,"=""1501197266""","=""9781501197260""",0,4.23,Simon & Schuster,Hardcover,496,2022,2022,,2022/06/26,to-read,to-read (#157),to-read,,,,0,0
437771,Inner Experience,Georges Bataille,"Bataille, Georges",Leslie Anne Boldt-Irons,"=""0887066356""","=""9780887066351""",0,4.14,State Univ of New York Pr,Paperback,244,1988,1943,,2022/06/26,to-read,to-read (#156),to-read,,,,0,0
37530,Erotism: Death and Sensuality,Georges Bataille,"Bataille, Georges",Mary Dalwood,"=""0872861902""","=""9780872861909""",0,4.05,City Lights Publishers,Paperback,280,1986,1957,,2022/06/26,to-read,to-read (#155),to-read,,,,0,0
350003,"The Accursed Share: An Essay on General Economy, Volume I: Consumption",Georges Bataille,"Bataille, Georges",Robert Hurley,"=""0942299116""","=""9780942299113""",0,4.08,Zone Books,Paperback,200,1991,1949,,2022/06/26,to-read,to-read (#154),to-read,,,,0,0
437780,On Nietzsche,Georges Bataille,"Bataille, Georges",,"=""1557786445""","=""9781557786449""",0,4.06,Paragon House,Paperback,256,1998,1945,,2022/06/26,to-read,to-read (#153),to-read,,,,0,0
9796189,"Novels By Vernor Vinge (Study Guide): A Fire Upon The Deep, A Deepness In The Sky, Rainbows End, Marooned In Realtime, The Cookie Monster",Books LLC,"LLC, Books",,"=""1157526128""","=""9781157526124""",0,4.57,Books LLC,Paperback,46,2010,2010,,2022/06/26,to-read,to-read (#151),to-read,,,,0,0
6261332,Shop Class as Soulcraft: An Inquiry Into the Value of Work,Matthew B. Crawford,"Crawford, Matthew B.",,"=""1594202230""","=""9781594202230""",0,3.74,"Penguin Press HC, The",Hardcover,241,2009,2009,,2022/06/24,to-read,to-read (#150),to-read,,,,0,0
1605898,Centuries of Meditations,Thomas Traherne,"Traherne, Thomas",,"=""1430472502""","=""9781430472506""",0,4.42,Kessinger Publishing,Paperback,,2007,1665,,2022/06/24,to-read,to-read (#149),to-read,,,,0,0
428945,In Parenthesis,David  Jones,"Jones, David","W.S. Merwin, T.S. Eliot","=""1590170369""","=""9781590170366""",0,3.94,NYRB Classics,Paperback,227,2003,1937,,2022/06/24,to-read,to-read (#148),to-read,,,,0,0
403281,The Last Puritan: A Memoir in the Form of a Novel,George Santayana,"Santayana, George","William J. Holzberger, Herman J. Saatkamp Jr., The Santayana Edition","=""0262691787""","=""9780262691789""",0,3.82,Bradford Books,Paperback,794,1995,1936,,2022/06/24,to-read,to-read (#147),to-read,,,,0,0
106727,A New Theory of Urban Design (Center for Environmental Structure Series),Christopher W. Alexander,"Alexander, Christopher W.","Hajo Neis, Artemis Anninou, Ingrid King","=""0195037537""","=""9780195037531""",0,4.16,Oxford University Press,Hardcover,272,1987,1987,,2022/06/24,to-read,to-read (#146),to-read,,,,0,0
320553,Notes on the Synthesis of Form,Christopher W. Alexander,"Alexander, Christopher W.",,"=""0674627512""","=""9780674627512""",0,4.06,Harvard University Press,Paperback,224,1964,1964,,2022/06/24,to-read,to-read (#145),to-read,,,,0,0
390157,The Making of Urban Japan: Cities and Planning from Edo to the Twenty First Century,André Sorensen,"Sorensen, André",,"=""0415354226""","=""9780415354226""",0,4.10,Routledge,Paperback,404,2004,2000,,2022/06/15,to-read,to-read (#144),to-read,,,,0,0
61097667,Emergent Tokyo: Designing the Spontaneous City,Jorge Almazán,"Almazán, Jorge",Joe McReynolds,"=""""","=""""",0,4.44,ORO Editions,Paperback,250,2022,2022,,2022/06/15,to-read,to-read (#143),to-read,,,,0,0
18154,The Cuckoo's Egg: Tracking a Spy Through the Maze of Computer Espionage,Clifford Stoll,"Stoll, Clifford",,"=""1416507787""","=""9781416507789""",0,4.28,Pocket Books,Paperback,399,2005,1989,,2022/06/15,to-read,to-read (#142),to-read,,,,0,0
54308357,"Unknown Market Wizards: The Best Traders You've Never Heard of (Market Wizards, #5)",Jack D. Schwager,"Schwager, Jack D.",,"=""0857198696""","=""9780857198693""",0,4.30,Harriman House,Hardcover,376,2020,2020,,2022/06/12,to-read,to-read (#141),to-read,,,,0,0
163436,Paul Rand: A Designer's Art,Paul Rand,"Rand, Paul",,"=""0300082827""","=""9780300082821""",0,4.28,Yale University Press,Paperback,253,2000,1985,,2022/06/12,to-read,to-read (#140),to-read,,,,0,0
216377,VALIS,Philip K. Dick,"Dick, Philip K.",,"=""0679734465""","=""9780679734468""",0,3.91,Vintage Books,Paperback,242,2004,1981,,2022/06/04,to-read,to-read (#139),to-read,,,,0,0
309768,Linear Algebra Done Right (Undergraduate Texts in Mathematics),Sheldon Axler,"Axler, Sheldon",,"=""0387982582""","=""9780387982588""",0,4.40,Springer,Paperback,251,2010,1995,,2022/06/04,to-read,to-read (#138),to-read,,,,0,0
824412,A Secular Age,Charles Margrave Taylor,"Taylor, Charles Margrave",,"=""0674026764""","=""9780674026766""",0,4.27,Belknap,Hardcover,874,2007,2007,,2022/06/04,to-read,to-read (#137),to-read,,,,0,0
37858,Sources of the Self: The Making of the Modern Identity,Charles Margrave Taylor,"Taylor, Charles Margrave",,"=""""","=""""",0,4.22,Harvard University Press,Paperback,624,1992,1989,,2022/06/04,to-read,to-read (#136),to-read,,,,0,0
407634,The Black Hunter: Forms of Thought and Forms of Society in the Greek World,Pierre Vidal-Naquet,"Vidal-Naquet, Pierre",Andrew Szegedy-Maszak,"=""0801859514""","=""9780801859519""",0,3.98,Johns Hopkins University Press,Paperback,367,1986,1981,,2022/06/01,to-read,to-read (#135),to-read,,,,0,0
38605195,Lying for Money: How Legendary Frauds Reveal the Workings of Our World,Dan Davies,"Davies, Dan",,"=""""","=""""",0,3.99,Profile Books,Kindle Edition,321,2018,2018,,2022/05/28,to-read,to-read (#134),to-read,,,,0,0
945011,The Last Days of Hitler,Hugh Trevor-Roper,"Trevor-Roper, Hugh",,"=""0333642619""","=""9780333642610""",0,4.06,Papermac,Paperback,290,1995,1947,,2022/05/22,to-read,to-read (#133),to-read,,,,0,0
310612,A Confederacy of Dunces,John Kennedy Toole,"Toole, John Kennedy",Walker Percy,"=""0802130208""","=""9780802130204""",0,3.89,Grove Press,Paperback,394,1994,1980,,2022/05/21,to-read,to-read (#132),to-read,,,,0,0
514313,Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions,Ben Mezrich,"Mezrich, Ben",,"=""0743225708""","=""9780743225700""",0,3.94,Free Press,Hardcover,272,2002,2002,,2022/05/14,to-read,to-read (#131),to-read,,,,0,0
59978061,Rip It Up,Kou Machida,"Machida, Kou",Daniel  Joseph,"=""""","=""""",0,3.79,Mercurial Editions,Paperback,140,2022,2000,,2022/05/14,to-read,to-read (#130),to-read,,,,0,0
3451537,Bibliomania,Gustave Flaubert,"Flaubert, Gustave",Arthur Wragg,"=""""","=""""",0,3.67,Rodale,Hardcover,42,1954,1837,,2022/05/11,to-read,to-read (#129),to-read,,,,0,0
60698,Memoirs of a Madman,Gustave Flaubert,"Flaubert, Gustave","Andrew  Brown, Germaine Greer","=""1843910004""","=""9781843910008""",0,3.64,Hesperus Press,Paperback,86,2003,1838,,2022/05/11,to-read,to-read (#128),to-read,,,,0,0
125324,November,Gustave Flaubert,"Flaubert, Gustave","Nadine Gordimer, Andrew  Brown","=""1843911124""","=""9781843911128""",0,3.77,Hesperus Press,Paperback,106,2005,1842,,2022/05/11,to-read,to-read (#127),to-read,,,,0,0
6192,Disgrace,J.M. Coetzee,"Coetzee, J.M.",,"=""0143036378""","=""9780143036371""",0,3.86,Penguin Books,Paperback,220,2005,1999,2022/05/11,2020/01/06,,,read,,,,1,0
6200,Youth (Scenes from Provincial Life #2),J.M. Coetzee,"Coetzee, J.M.",,"=""0142002003""","=""9780142002001""",0,3.78,Penguin Publishing Group,Paperback,176,2003,2002,2022/05/11,2022/05/10,,,read,,,,1,0
87635,Confessions of an English Opium Eater,Thomas de Quincey,"Quincey, Thomas de",Barry Milligan,"=""""","=""""",0,3.28,Penguin Classics,Paperback,352,2003,1821,,2022/05/10,to-read,to-read (#126),to-read,,,,0,0
99290,The Concept of Irony: With Continual Reference to Socrates/Notes of Schelling's Berlin Lectures,Søren Kierkegaard,"Kierkegaard, Søren","Edna Hatlestad Hong, Howard Vincent Hong","=""0691020728""","=""9780691020723""",0,4.03,Princeton University Press,Paperback,664,1992,1841,,2022/05/06,to-read,to-read (#125),to-read,,,,0,0
242007,For Self-Examination/Judge for Yourself!,Søren Kierkegaard,"Kierkegaard, Søren","Edna Hatlestad Hong, Howard Vincent Hong","=""0691020663""","=""9780691020662""",0,4.32,Princeton University Press,Paperback,320,1991,1851,,2022/05/06,to-read,to-read (#124),to-read,,,,0,0
46973,The Seducer’s Diary,Søren Kierkegaard,"Kierkegaard, Søren","Edna Hatlestad Hong, Howard Vincent Hong, V.A. Koskenniemi","=""0691017379""","=""9780691017372""",0,3.57,Princeton University Press,Paperback,232,1997,1843,,2022/05/06,to-read,to-read (#123),to-read,,,,0,0
60045211,Look Here: On the Pleasures of Observing the City,Ana Kinsella,"Kinsella, Ana",,"=""1914198123""","=""9781914198120""",0,3.90,Daunt Books Publishing,Paperback,240,2022,,,2022/05/05,to-read,to-read (#122),to-read,,,,0,0
13554713,Fairy Tales from the Brothers Grimm: A New English Version,Philip Pullman,"Pullman, Philip","Jacob Grimm, Wilhelm Grimm","=""067002497X""","=""9780670024971""",0,4.05,Viking Adult,Hardcover,405,2012,2012,,2022/05/05,to-read,to-read (#121),to-read,,,,0,0
40929,"The Rise of Theodore Roosevelt (Theodore Roosevelt, #1)",Edmund  Morris,"Morris, Edmund",,"=""""","=""""",0,4.22,The Modern Library,Paperback,816,2001,1979,,2022/05/05,to-read,to-read (#120),to-read,,,,0,0
376589,Dutch: A Memoir of Ronald Reagan,Edmund  Morris,"Morris, Edmund",,"=""0394555082""","=""9780394555089""",0,3.56,Random House,Hardcover,874,1999,1999,,2022/05/05,to-read,to-read (#119),to-read,,,,0,0
53358819,The Dynasty,Jeff Benedict,"Benedict, Jeff",,"=""1982134100""","=""9781982134105""",0,4.44,Avid Reader Press / Simon & Schuster,Hardcover,592,2020,2020,,2022/04/29,,,read,,,,1,0
12749,"Swann’s Way (In Search of Lost Time, #1)",Marcel Proust,"Proust, Marcel",Lydia Davis,"=""0142437964""","=""9780142437964""",5,4.16,Penguin Classics,Paperback,468,2004,1913,2022/05/01,2022/04/29,,,read,,,,1,0
25541028,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",Ashlee Vance,"Vance, Ashlee",,"=""0062301233""","=""9780062301239""",0,4.12,Ecco,Hardcover,392,2015,2015,,2022/04/29,to-read,to-read (#118),to-read,,,,0,0
210255,Against Nature,Joris-Karl Huysmans,"Huysmans, Joris-Karl","Patrick McGuiness, Robert Baldick","=""0140447636""","=""9780140447637""",0,3.79,Penguin Classics,Paperback,288,2004,1884,2022/04/29,2022/01/19,,,read,,,,1,0
1069380,Exploring General Equilibrium,Fischer Black,"Black, Fischer",,"=""0262023822""","=""9780262023825""",0,4.43,Mit Pr,Hardcover,,1995,1995,,2022/04/24,to-read,to-read (#117),to-read,,,,0,0
7041875,Business Cycles and Equilibrium,Fischer Black,"Black, Fischer",,"=""0470499176""","=""9780470499177""",0,4.55,Wiley,Hardcover,224,2009,1987,,2022/04/24,to-read,to-read (#116),to-read,,,,0,0
15793150,"Ship It Holla Ballas!: How a Bunch of 19-Year-Old College Dropouts Used the Internet to Become Poker's Loudest, Craziest, and Richest Crew",Jonathan Grotenstein,"Grotenstein, Jonathan",Storms Reback,"=""1250006651""","=""9781250006653""",5,3.75,St. Martin's Press,Hardcover,320,2013,2013,,2022/04/17,,,read,,,,1,0
18289304,The Confusions of Young Törless,Robert Musil,"Musil, Robert","Mike   Mitchell, Ritchie Robertson","=""0199669406""","=""9780199669400""",0,3.66,Oxford University Press,Paperback,208,2014,1906,,2022/04/17,to-read,to-read (#115),to-read,,,,0,0
76527,"The Life and Opinions of Tristram Shandy, Gentleman",Laurence Sterne,"Sterne, Laurence","Joan New, Melvyn New","=""0141439777""","=""9780141439778""",0,3.72,Penguin Classics,Paperback,735,2003,1767,,2022/04/15,to-read,to-read (#114),to-read,,,,0,0
594852,The Life and Opinions of the Tomcat Murr,E.T.A. Hoffmann,"Hoffmann, E.T.A.","Anthea Bell, Walter Wellenstein, Jeremy Adler","=""""","=""""",0,3.94,Penguin Classics,Paperback,384,1999,1821,,2022/04/15,to-read,to-read (#113),to-read,,,,0,0
930916,The Quilt and Other Stories by Tayama Katai (English and Japanese Edition),Katai Tayama,"Tayama, Katai",Kenneth G. Henshall,"=""0860082792""","=""9780860082798""",0,3.46,Columbia Univ Pr,Hardcover,204,1981,1981,,2022/04/15,to-read,to-read (#112),to-read,,,,0,0
28664560,Beethoven for a Later Age: The Journey of a String Quartet,Edward Dusinberre,"Dusinberre, Edward",,"=""0571317154""","=""9780571317158""",0,4.19,Faber & Faber,Kindle Edition,278,2016,2016,,2022/04/10,to-read,to-read (#111),to-read,,,,0,0
59792176,Investing Amid Low Expected Returns: Making the Most When Markets Offer the Least,Antti Ilmanen,"Ilmanen, Antti",,"=""1119860202""","=""9781119860204""",0,3.81,Wiley,Kindle Edition,304,2022,,,2022/04/09,to-read,to-read (#110),to-read,,,,0,0
29737338,Beethoven's Conversation Books Volume 1: Nos. 1 to 8 (February 1818 to March 1820),Theodore Albrecht,"Albrecht, Theodore",,"=""1783271507""","=""9781783271504""",0,3.50,Boydell Press,Hardcover,424,2018,,,2022/04/09,to-read,to-read (#109),to-read,,,,0,0
79644,Johann Sebastian Bach: The Learned Musician,Christoph Wolff,"Wolff, Christoph",,"=""0393322564""","=""9780393322569""",0,4.21,W. W. Norton & Company,Paperback,640,2001,2000,,2022/04/09,to-read,to-read (#108),to-read,,,,0,0
25843585,The True History of the American Revolution,Sydney George Fisher,"Fisher, Sydney George",,"=""""","=""""",0,4.22,Chios Classics,Kindle Edition,492,2015,1902,,2022/04/07,to-read,to-read (#107),to-read,,,,0,0
17686,"Diaries, 1910-1923",Franz Kafka,"Kafka, Franz",,"=""0805209069""","=""9780805209068""",0,4.22,Schocken,Paperback,521,1988,1949,,2022/04/06,to-read,to-read (#106),to-read,,,,0,0
54332,"Hitler's Table Talk, 1941-1944",Norman Cameron,"Cameron, Norman","R.H. Stevens, Hugh Trevor-Roper","=""1929631057""","=""9781929631056""",0,3.86,Enigma Books,Hardcover,746,2000,1953,,2022/04/06,to-read,to-read (#105),to-read,,,,0,0
1140868,Origins of the Popular Style: The Antecedents of Twentieth-Century Popular Music (Clarendon Paperbacks),Peter Van Der Merwe,"Merwe, Peter Van Der",,"=""0198163053""","=""9780198163053""",0,4.19,Clarendon Press,Paperback,366,1992,1989,,2022/04/06,to-read,to-read (#104),to-read,,,,0,0
3003213,Roots of the Classical: The Popular Origins of Western Music,Peter Van Der Merwe,"Merwe, Peter Van Der",,"=""0199214743""","=""9780199214747""",0,4.50,Oxford University Press,Paperback,558,2007,2005,,2022/04/06,to-read,to-read (#103),to-read,,,,0,0
506145,Eumeswil,Ernst Jünger,"Jünger, Ernst",Joachim Neugroschel,"=""0941419975""","=""9780941419970""",0,4.24,Marsilio Pub,Hardcover,384,1994,1977,,2022/04/06,to-read,to-read (#102),to-read,,,,0,0
31283667,"Stubborn Attachments: A Vision for a Society of Free, Prosperous, and Responsible Individuals",Tyler Cowen,"Cowen, Tyler",,"=""""","=""""",0,3.75,Stripe Press,Kindle Edition,127,2018,,,2022/04/05,to-read,to-read (#101),to-read,,,,0,0
39863479,Big Business: A Love Letter to an American Anti-Hero,Tyler Cowen,"Cowen, Tyler",,"=""1250110548""","=""9781250110541""",0,3.56,St. Martin's Press,Hardcover,272,2019,2019,,2022/01/16,,,read,,,,1,0
58502650,The Journey of Humanity: The Origins of Wealth and Inequality,Oded Galor,"Galor, Oded",,"=""0593185994""","=""9780593185995""",0,3.81,Dutton,Hardcover,304,2022,2022,,2022/03/04,to-read,to-read (#100),to-read,,,,0,0
58445735,The Routledge Handbook of the Economics of Education (Routledge International Handbooks),Brian P McCall,"McCall, Brian P",,"=""0429514565""","=""9780429514562""",0,0.0,Routledge,Kindle Edition,598,2021,,,2022/03/04,to-read,to-read (#99),to-read,,,,0,0
11332457,Unified Growth Theory,Oded Galor,"Galor, Oded",,"=""0691130027""","=""9780691130026""",0,4.16,Princeton University Press,Hardcover,344,2011,2011,,2022/03/04,to-read,to-read (#98),to-read,,,,0,0
43885900,In Defense of Elitism: Why I'm Better Than You and You are Better Than Someone Who Didn't Buy This Book,Joel Stein,"Stein, Joel",,"=""1455591475""","=""9781455591473""",0,3.82,Grand Central Publishing,Hardcover,336,2019,2019,,2022/03/02,to-read,to-read (#97),to-read,,,,0,0
39026990,How to Invent Everything: A Survival Guide for the Stranded Time Traveler,Ryan North,"North, Ryan",,"=""073522014X""","=""9780735220140""",0,4.14,Riverhead Books,Hardcover,437,2018,2018,,2022/03/02,to-read,to-read (#96),to-read,,,,0,0
43565360,Artificial Intelligence: A Guide for Thinking Humans,Melanie  Mitchell,"Mitchell, Melanie",,"=""0374257833""","=""9780374257835""",0,4.33,"Farrar, Straus and Giroux",Hardcover,336,2019,2019,,2022/03/02,to-read,to-read (#95),to-read,,,,0,0
34459,Metaphors We Live By,George Lakoff,"Lakoff, George",Mark  Johnson,"=""0226468011""","=""9780226468013""",0,4.09,University of Chicago Press,Paperback,276,2003,1980,,2022/03/02,to-read,to-read (#94),to-read,,,,0,0
25503770,The Northern Caves,nostalgebraist,"nostalgebraist, nostalgebraist",,"=""""","=""""",0,3.99,Archive of Our Own,ebook,174,2015,2015,,2022/02/16,to-read,to-read (#93),to-read,,,,0,0
77959,Lost in the Cosmos: The Last Self-Help Book,Walker Percy,"Percy, Walker",,"=""0312253990""","=""9780312253998""",0,4.06,Picador,Paperback,272,2000,1983,,2022/02/11,to-read,to-read (#92),to-read,,,,0,0
40656712,"Rabbit, Run (Rabbit Angstrom, #1)",John Updike,"Updike, John",,"=""""","=""""",0,3.59,Random House,Kindle Edition,337,2010,1960,,2022/02/11,to-read,to-read (#91),to-read,,,,0,0
11612989,The Dictator's Handbook: Why Bad Behavior Is Almost Always Good Politics,Bruce Bueno de Mesquita,"Mesquita, Bruce Bueno de",Alastair Smith,"=""161039044X""","=""9781610390446""",0,4.25,PublicAffairs,Hardcover,321,2011,2011,,2022/02/09,to-read,to-read (#90),to-read,,,,0,0
1304488,Brain of the Firm (Classic Beer Series),Stafford Beer,"Beer, Stafford",,"=""047194839X""","=""9780471948391""",0,4.28,Wiley,Paperback,432,1995,1972,,2022/02/06,to-read,to-read (#89),to-read,,,,0,0
302022,A World at Arms: A Global History of World War II,Gerhard L. Weinberg,"Weinberg, Gerhard L.",,"=""0521618266""","=""9780521618267""",0,4.28,Cambridge University Press,Paperback,1208,2005,1994,,2022/02/06,to-read,to-read (#88),to-read,,,,0,0
56269174,"Talent: How to Identify Energizers, Creatives, and Winners Around the World",Tyler Cowen,"Cowen, Tyler",Daniel Gross,"=""1250275814""","=""9781250275813""",0,3.57,St. Martin's Press,Hardcover,288,2022,,,2022/02/03,to-read,to-read (#87),to-read,,,,0,0
83375,"Identity, Consciousness and Value",Peter K. Unger,"Unger, Peter K.",,"=""0195079175""","=""9780195079173""",0,3.00,Oxford University Press,Paperback,368,1992,1990,,2022/02/03,to-read,to-read (#86),to-read,,,,0,0
